Time,Open,High,Low,Close,Volume
01.12.2021 23:30:00.000 GMT+0330,1782.085,1782.085,1777.275,1778.495,2507585.049
02.12.2021 00:30:00.000 GMT+0330,1778.395,1783.275,1778.395,1781.348,731135.0107
02.12.2021 01:30:00.000 GMT+0330,1781.348,1781.348,1781.348,1781.348,0
02.12.2021 02:30:00.000 GMT+0330,1781.785,1783.245,1780.598,1781.645,656414.9857
02.12.2021 03:30:00.000 GMT+0330,1781.625,1781.875,1779.445,1780.895,1204249.978
02.12.2021 04:30:00.000 GMT+0330,1780.875,1781.775,1779.498,1780.018,1745429.993
02.12.2021 05:30:00.000 GMT+0330,1780.008,1781.798,1779.508,1780.96,1450960.04
02.12.2021 06:30:00.000 GMT+0330,1780.968,1781.038,1778.958,1779.205,761219.9783
02.12.2021 07:30:00.000 GMT+0330,1779.205,1779.218,1776.368,1776.575,774940.0139
02.12.2021 08:30:00.000 GMT+0330,1776.635,1778.655,1775.058,1775.908,1101070.046
02.12.2021 09:30:00.000 GMT+0330,1775.88,1778.778,1775.605,1778.028,1051779.985
02.12.2021 10:30:00.000 GMT+0330,1777.998,1778.488,1774.808,1775.128,1511510.015
02.12.2021 11:30:00.000 GMT+0330,1775.158,1776.428,1767.348,1770.298,2067605.019
02.12.2021 12:30:00.000 GMT+0330,1770.338,1773.105,1769.918,1773.018,1602130.055
02.12.2021 13:30:00.000 GMT+0330,1773.058,1776.048,1772.49,1775.978,1694589.973
02.12.2021 14:30:00.000 GMT+0330,1775.958,1778.968,1775.46,1777.105,1607969.999
02.12.2021 15:30:00.000 GMT+0330,1777.118,1781.148,1776.778,1779.405,2263920.069
02.12.2021 16:30:00.000 GMT+0330,1779.498,1780.038,1773.428,1774.318,3219959.974
02.12.2021 17:30:00.000 GMT+0330,1774.308,1778.875,1763.258,1764.638,4299870.014
02.12.2021 18:30:00.000 GMT+0330,1764.648,1772.808,1763.728,1767.178,4799990.177
02.12.2021 19:30:00.000 GMT+0330,1767.135,1769.055,1764.898,1766.628,3246000.052
02.12.2021 20:30:00.000 GMT+0330,1766.635,1766.935,1762.318,1763.275,2680840.015
02.12.2021 21:30:00.000 GMT+0330,1763.248,1764.708,1761.815,1764.375,2011894.941
02.12.2021 22:30:00.000 GMT+0330,1764.375,1766.718,1764.158,1766.498,1457499.981
02.12.2021 23:30:00.000 GMT+0330,1766.698,1769.245,1766.178,1767.488,1374259.949
03.12.2021 00:30:00.000 GMT+0330,1767.75,1768.94,1767.665,1768.398,583555.9964
03.12.2021 01:30:00.000 GMT+0330,1768.398,1768.398,1768.398,1768.398,0
03.12.2021 02:30:00.000 GMT+0330,1768.205,1770.558,1767.645,1768.885,611195.0278
03.12.2021 03:30:00.000 GMT+0330,1768.885,1771.815,1767.365,1771.568,973259.9854
03.12.2021 04:30:00.000 GMT+0330,1771.488,1771.518,1767.585,1770.455,1991809.964
03.12.2021 05:30:00.000 GMT+0330,1770.455,1772.568,1769.798,1771.637,1692119.956
03.12.2021 06:30:00.000 GMT+0330,1771.638,1774.288,1771.488,1773.458,1133780.003
03.12.2021 07:30:00.000 GMT+0330,1773.468,1773.488,1771.718,1772.198,1055649.996
03.12.2021 08:30:00.000 GMT+0330,1772.178,1776.358,1772.008,1775.905,1245919.943
03.12.2021 09:30:00.000 GMT+0330,1775.905,1775.91,1771.648,1771.788,1291429.997
03.12.2021 10:30:00.000 GMT+0330,1771.788,1773.778,1770.188,1770.748,1716760.039
03.12.2021 11:30:00.000 GMT+0330,1770.748,1770.748,1767.438,1769.668,2127670.05
03.12.2021 12:30:00.000 GMT+0330,1769.648,1769.705,1766.02,1768.868,2246929.884
03.12.2021 13:30:00.000 GMT+0330,1768.868,1773.168,1767.848,1770.225,2789619.923
03.12.2021 14:30:00.000 GMT+0330,1770.245,1773.368,1770.208,1771.758,1763440.013
03.12.2021 15:30:00.000 GMT+0330,1771.818,1774.648,1771.398,1774.118,1680580.02
03.12.2021 16:30:00.000 GMT+0330,1774.121,1778.53,1766.295,1769.948,5431169.987
03.12.2021 17:30:00.000 GMT+0330,1769.958,1774.35,1766.628,1770.768,5391115.189
03.12.2021 18:30:00.000 GMT+0330,1770.758,1772.668,1766.338,1770.628,4929784.775
03.12.2021 19:30:00.000 GMT+0330,1770.618,1780.716,1769.655,1780.687,3890650.034
03.12.2021 20:30:00.000 GMT+0330,1780.699,1782.278,1778.935,1780.418,2587620.02
03.12.2021 21:30:00.000 GMT+0330,1780.418,1784.548,1779.348,1783.938,2654079.914
03.12.2021 22:30:00.000 GMT+0330,1783.958,1784.268,1781.415,1783.828,2568389.893
03.12.2021 23:30:00.000 GMT+0330,1783.828,1785.998,1782.195,1782.778,2325974.941
04.12.2021 00:30:00.000 GMT+0330,1782.798,1784.475,1781.868,1782.788,542879.9987
04.12.2021 01:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 02:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 03:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 04:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 05:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 06:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 07:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 08:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 09:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 10:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 11:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 12:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 13:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 14:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 15:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 16:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 17:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 18:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 19:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 20:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 21:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 22:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
04.12.2021 23:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 00:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 01:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 02:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 03:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 04:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 05:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 06:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 07:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 08:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 09:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 10:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 11:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 12:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 13:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 14:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 15:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 16:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 17:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 18:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 19:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 20:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 21:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 22:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
05.12.2021 23:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
06.12.2021 00:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
06.12.2021 01:30:00.000 GMT+0330,1782.788,1782.788,1782.788,1782.788,0
06.12.2021 02:30:00.000 GMT+0330,1784.355,1785.245,1780.538,1782.775,968344.9864
06.12.2021 03:30:00.000 GMT+0330,1782.768,1784.958,1782.685,1783.055,1040349.96
06.12.2021 04:30:00.000 GMT+0330,1783.115,1786.455,1782.005,1786.055,2509079.933
06.12.2021 05:30:00.000 GMT+0330,1786.035,1787.635,1785.765,1786.755,1501099.944
06.12.2021 06:30:00.000 GMT+0330,1786.718,1787.308,1783.478,1783.833,1209980.011
06.12.2021 07:30:00.000 GMT+0330,1783.828,1784.244,1781.165,1781.738,1358369.947
06.12.2021 08:30:00.000 GMT+0330,1781.738,1783.728,1780.975,1783.218,1167320.013
06.12.2021 09:30:00.000 GMT+0330,1783.202,1786.008,1782.095,1784.378,2070240.021
06.12.2021 10:30:00.000 GMT+0330,1784.365,1785.398,1781.758,1782.818,1657690.048
06.12.2021 11:30:00.000 GMT+0330,1782.808,1782.808,1779.188,1781.485,2515290.022
06.12.2021 12:30:00.000 GMT+0330,1781.488,1782.318,1777.658,1779.665,2662640.095
06.12.2021 13:30:00.000 GMT+0330,1779.655,1782.718,1779.448,1782.148,1942309.976
06.12.2021 14:30:00.000 GMT+0330,1782.108,1782.815,1779.362,1779.918,1603610.039
06.12.2021 15:30:00.000 GMT+0330,1779.928,1780.808,1776.608,1780.218,2056380.034
06.12.2021 16:30:00.000 GMT+0330,1780.225,1782.008,1776.411,1778.818,3674520.016
06.12.2021 17:30:00.000 GMT+0330,1778.798,1780.248,1775.587,1777.708,4051815.033
06.12.2021 18:30:00.000 GMT+0330,1777.718,1781.478,1777.245,1778.125,3519239.903
06.12.2021 19:30:00.000 GMT+0330,1778.155,1784.688,1777.565,1784.385,1997529.984
06.12.2021 20:30:00.000 GMT+0330,1784.375,1784.885,1779.598,1780.788,1866389.99
06.12.2021 21:30:00.000 GMT+0330,1780.788,1781.145,1777.838,1778.645,1666370.034
06.12.2021 22:30:00.000 GMT+0330,1778.665,1780.188,1777.688,1778.278,1265100.002
06.12.2021 23:30:00.000 GMT+0330,1778.258,1779.618,1777.908,1778.965,1845285.058
07.12.2021 00:30:00.000 GMT+0330,1778.958,1779.185,1778.058,1778.218,394125.0145
07.12.2021 01:30:00.000 GMT+0330,1778.218,1778.218,1778.218,1778.218,0
07.12.2021 02:30:00.000 GMT+0330,1778.295,1781.895,1777.698,1780.825,445885.0026
07.12.2021 03:30:00.000 GMT+0330,1780.825,1781.748,1779.138,1779.438,748610.0197
07.12.2021 04:30:00.000 GMT+0330,1779.438,1780.215,1778.388,1778.958,1135130.048
07.12.2021 05:30:00.000 GMT+0330,1778.935,1781.205,1778.578,1780.038,970200.0022
07.12.2021 06:30:00.000 GMT+0330,1780.018,1780.078,1777.318,1777.498,981610.0001
07.12.2021 07:30:00.000 GMT+0330,1777.445,1777.925,1776.725,1777.685,675059.9742
07.12.2021 08:30:00.000 GMT+0330,1777.685,1781.338,1776.915,1780.925,834900.0216
07.12.2021 09:30:00.000 GMT+0330,1780.888,1783.258,1780.768,1783.218,1341889.978
07.12.2021 10:30:00.000 GMT+0330,1783.208,1784.498,1782.218,1782.558,1432590.008
07.12.2021 11:30:00.000 GMT+0330,1782.558,1783.618,1780.945,1781.638,1682549.954
07.12.2021 12:30:00.000 GMT+0330,1781.638,1781.898,1777.298,1781.08,1642840.028
07.12.2021 13:30:00.000 GMT+0330,1781.08,1781.328,1778.218,1780.438,1164849.997
07.12.2021 14:30:00.000 GMT+0330,1780.428,1783.168,1780.26,1782.108,1058769.941
07.12.2021 15:30:00.000 GMT+0330,1782.235,1784.558,1782.018,1783.378,1301139.951
07.12.2021 16:30:00.000 GMT+0330,1783.358,1783.548,1772.168,1775.188,3126660.109
07.12.2021 17:30:00.000 GMT+0330,1775.198,1781.598,1773.598,1779.598,3450459.957
07.12.2021 18:30:00.000 GMT+0330,1779.598,1784.048,1778.738,1782.398,2911880.016
07.12.2021 19:30:00.000 GMT+0330,1782.428,1787.708,1781.945,1785.808,1990399.957
07.12.2021 20:30:00.000 GMT+0330,1785.815,1786.718,1781.828,1783.018,14837414.74
07.12.2021 21:30:00.000 GMT+0330,1783.018,1784.298,1782.128,1783.998,8837539.673
07.12.2021 22:30:00.000 GMT+0330,1783.998,1785.378,1783.688,1784.788,2097500.086
07.12.2021 23:30:00.000 GMT+0330,1784.768,1786.295,1784.548,1785.265,990925.014
08.12.2021 00:30:00.000 GMT+0330,1785.208,1785.238,1783.528,1783.618,416500.0021
08.12.2021 01:30:00.000 GMT+0330,1783.618,1783.618,1783.618,1783.618,0
08.12.2021 02:30:00.000 GMT+0330,1783.725,1785.318,1782.745,1784.598,400799.9897
08.12.2021 03:30:00.000 GMT+0330,1784.628,1786.065,1784.428,1785.158,718410.0151
08.12.2021 04:30:00.000 GMT+0330,1785.208,1787.298,1784.368,1786.668,1184329.987
08.12.2021 05:30:00.000 GMT+0330,1786.668,1790.345,1786.588,1790.038,1310029.984
08.12.2021 06:30:00.000 GMT+0330,1790.028,1790.418,1787.575,1787.825,875760.0188
08.12.2021 07:30:00.000 GMT+0330,1787.805,1789.508,1787.388,1789.238,425929.9934
08.12.2021 08:30:00.000 GMT+0330,1789.218,1790.718,1788.545,1790.658,750549.9721
08.12.2021 09:30:00.000 GMT+0330,1790.688,1791.518,1788.005,1788.518,920239.985
08.12.2021 10:30:00.000 GMT+0330,1788.508,1791.448,1786.445,1789.718,1228610.039
08.12.2021 11:30:00.000 GMT+0330,1789.708,1790.098,1785.698,1788.598,1844779.968
08.12.2021 12:30:00.000 GMT+0330,1788.588,1790.238,1787.938,1789.528,1325870.037
08.12.2021 13:30:00.000 GMT+0330,1789.498,1792.998,1788.558,1791.878,1475219.965
08.12.2021 14:30:00.000 GMT+0330,1791.878,1792.445,1782.695,1786.499,2412349.939
08.12.2021 15:30:00.000 GMT+0330,1786.498,1786.955,1783.308,1784.415,2293119.907
08.12.2021 16:30:00.000 GMT+0330,1784.505,1785.598,1781.508,1783.158,2940269.947
08.12.2021 17:30:00.000 GMT+0330,1783.228,1783.348,1779.478,1781.338,2772279.978
08.12.2021 18:30:00.000 GMT+0330,1781.378,1784.978,1780.055,1782.388,2728430.033
08.12.2021 19:30:00.000 GMT+0330,1782.408,1783.175,1781.045,1782.405,1689419.985
08.12.2021 20:30:00.000 GMT+0330,1782.455,1784.975,1782.295,1784.248,1101469.994
08.12.2021 21:30:00.000 GMT+0330,1784.265,1785.328,1783.548,1784.458,1270930.052
08.12.2021 22:30:00.000 GMT+0330,1784.438,1786.305,1784.258,1785.565,932120.0252
08.12.2021 23:30:00.000 GMT+0330,1785.568,1786.728,1785.348,1785.515,1008049.965
09.12.2021 00:30:00.000 GMT+0330,1785.488,1785.698,1782.178,1782.728,520428.0019
09.12.2021 01:30:00.000 GMT+0330,1782.728,1782.728,1782.728,1782.728,0
09.12.2021 02:30:00.000 GMT+0330,1782.368,1784.588,1782.358,1783.355,491089.9997
09.12.2021 03:30:00.000 GMT+0330,1783.345,1785.458,1782.555,1784.618,602689.9815
09.12.2021 04:30:00.000 GMT+0330,1784.655,1784.655,1782.408,1784.258,1024000.049
09.12.2021 05:30:00.000 GMT+0330,1784.238,1784.558,1782.065,1783.298,876010.0007
09.12.2021 06:30:00.000 GMT+0330,1783.258,1784.448,1782.708,1784.388,592869.997
09.12.2021 07:30:00.000 GMT+0330,1784.368,1785.988,1784.308,1785.775,729219.9731
09.12.2021 08:30:00.000 GMT+0330,1785.765,1787.028,1785.308,1785.658,860866.0102
09.12.2021 09:30:00.000 GMT+0330,1785.618,1786.565,1783.798,1783.855,773010.0155
09.12.2021 10:30:00.000 GMT+0330,1783.888,1786.988,1783.128,1786.075,1213430.047
09.12.2021 11:30:00.000 GMT+0330,1786.088,1787.505,1782.548,1784.298,1841179.967
09.12.2021 12:30:00.000 GMT+0330,1784.288,1785.598,1781.825,1782.758,1594460.011
09.12.2021 13:30:00.000 GMT+0330,1782.748,1784.008,1781.128,1782.805,1445029.974
09.12.2021 14:30:00.000 GMT+0330,1782.805,1783.818,1779.348,1780.205,1393120.05
09.12.2021 15:30:00.000 GMT+0330,1780.153,1780.158,1774.795,1776.265,1908380.032
09.12.2021 16:30:00.000 GMT+0330,1776.265,1778.758,1773.678,1777.547,3505300.045
09.12.2021 17:30:00.000 GMT+0330,1777.517,1783.008,1773.798,1776.655,3215039.969
09.12.2021 18:30:00.000 GMT+0330,1776.658,1780.288,1774.688,1779.485,2555540.085
09.12.2021 19:30:00.000 GMT+0330,1779.415,1780.768,1774.848,1776.125,2032779.932
09.12.2021 20:30:00.000 GMT+0330,1776.145,1778.505,1776.108,1776.918,1151479.96
09.12.2021 21:30:00.000 GMT+0330,1776.968,1778.218,1773.138,1778.158,1835899.949
09.12.2021 22:30:00.000 GMT+0330,1778.188,1778.208,1774.915,1775.968,852190.0177
09.12.2021 23:30:00.000 GMT+0330,1775.988,1776.445,1775.188,1775.298,832620.0247
10.12.2021 00:30:00.000 GMT+0330,1775.308,1775.738,1774.625,1774.938,442809.999
10.12.2021 01:30:00.000 GMT+0330,1774.938,1774.938,1774.938,1774.938,0
10.12.2021 02:30:00.000 GMT+0330,1774.665,1776.218,1774.665,1776.218,445019.9902
10.12.2021 03:30:00.000 GMT+0330,1776.218,1777.955,1775.978,1776.508,717960
10.12.2021 04:30:00.000 GMT+0330,1776.558,1779.025,1775.418,1778.238,923330.009
10.12.2021 05:30:00.000 GMT+0330,1778.188,1779.545,1777.605,1777.778,861890.018
10.12.2021 06:30:00.000 GMT+0330,1777.788,1779.478,1777.645,1778.368,632770.0019
10.12.2021 07:30:00.000 GMT+0330,1778.358,1779.32,1776.895,1777.955,778519.9881
10.12.2021 08:30:00.000 GMT+0330,1777.915,1778.415,1776.958,1776.988,681249.9762
10.12.2021 09:30:00.000 GMT+0330,1776.988,1777.518,1771.268,1773.468,1519749.999
10.12.2021 10:30:00.000 GMT+0330,1773.468,1774.088,1771.348,1772.868,1084409.952
10.12.2021 11:30:00.000 GMT+0330,1772.868,1773.245,1770.385,1771.518,1609609.962
10.12.2021 12:30:00.000 GMT+0330,1771.498,1772.028,1769.968,1770.735,1137850.046
10.12.2021 13:30:00.000 GMT+0330,1770.708,1771.678,1770.24,1771.075,924279.9878
10.12.2021 14:30:00.000 GMT+0330,1771.058,1772.498,1770.435,1772.128,851339.9959
10.12.2021 15:30:00.000 GMT+0330,1772.128,1773.688,1771.608,1773.448,1191480.041
10.12.2021 16:30:00.000 GMT+0330,1773.448,1785.208,1772.118,1784.098,4378170.013
10.12.2021 17:30:00.000 GMT+0330,1784.068,1789.398,1778.648,1779.998,4506499.767
10.12.2021 18:30:00.000 GMT+0330,1779.905,1784.558,1778.901,1783.04,2951679.945
10.12.2021 19:30:00.000 GMT+0330,1783.04,1786.368,1783.025,1784.525,1825909.972
10.12.2021 20:30:00.000 GMT+0330,1784.535,1785.098,1782.678,1783.328,1245239.973
10.12.2021 21:30:00.000 GMT+0330,1783.355,1784.938,1782.505,1782.711,1167080.045
10.12.2021 22:30:00.000 GMT+0330,1782.678,1783.158,1781.275,1782.128,962300.0026
10.12.2021 23:30:00.000 GMT+0330,1782.148,1783.105,1781.698,1782.665,642379.9992
11.12.2021 00:30:00.000 GMT+0330,1782.665,1783.055,1781.928,1782.288,271259.9933
11.12.2021 01:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 02:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 03:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 04:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 05:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 06:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 07:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 08:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 09:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 10:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 11:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 12:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 13:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 14:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 15:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 16:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 17:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 18:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 19:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 20:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 21:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 22:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
11.12.2021 23:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 00:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 01:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 02:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 03:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 04:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 05:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 06:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 07:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 08:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 09:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 10:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 11:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 12:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 13:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 14:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 15:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 16:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 17:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 18:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 19:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 20:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 21:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 22:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
12.12.2021 23:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
13.12.2021 00:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
13.12.2021 01:30:00.000 GMT+0330,1782.288,1782.288,1782.288,1782.288,0
13.12.2021 02:30:00.000 GMT+0330,1783.055,1784.298,1781.778,1783.098,852464.9739
13.12.2021 03:30:00.000 GMT+0330,1783.095,1783.485,1782.348,1782.568,935880.0054
13.12.2021 04:30:00.000 GMT+0330,1782.578,1786.818,1782.508,1786.648,1644880.056
13.12.2021 05:30:00.000 GMT+0330,1786.658,1788.135,1785.378,1785.698,1060780.048
13.12.2021 06:30:00.000 GMT+0330,1785.688,1786.438,1785.208,1785.888,761280.0002
13.12.2021 07:30:00.000 GMT+0330,1785.888,1786.858,1785.465,1786.238,722829.9975
13.12.2021 08:30:00.000 GMT+0330,1786.218,1786.695,1784.305,1784.815,935230.0167
13.12.2021 09:30:00.000 GMT+0330,1784.825,1785.915,1783.915,1784.339,1132439.971
13.12.2021 10:30:00.000 GMT+0330,1784.339,1786.048,1783.205,1785.318,1074579.954
13.12.2021 11:30:00.000 GMT+0330,1785.528,1787.738,1785.315,1786.565,1729689.956
13.12.2021 12:30:00.000 GMT+0330,1786.565,1786.785,1783.245,1785.308,1409180.045
13.12.2021 13:30:00.000 GMT+0330,1785.285,1787.135,1784.255,1786.838,1115739.942
13.12.2021 14:30:00.000 GMT+0330,1786.838,1788.418,1786.158,1787.968,1295910.001
13.12.2021 15:30:00.000 GMT+0330,1787.958,1791.455,1787.168,1789.845,1678740.025
13.12.2021 16:30:00.000 GMT+0330,1789.855,1790.038,1781.948,1783.048,3185549.974
13.12.2021 17:30:00.000 GMT+0330,1783.028,1789.168,1781.698,1788.848,3608649.969
13.12.2021 18:30:00.000 GMT+0330,1788.918,1789.345,1785.282,1786.758,3157454.968
13.12.2021 19:30:00.000 GMT+0330,1786.768,1790.098,1786.008,1788.588,2469019.89
13.12.2021 20:30:00.000 GMT+0330,1788.608,1788.708,1787.128,1788.208,1564720.035
13.12.2021 21:30:00.000 GMT+0330,1788.198,1788.678,1786.208,1787.328,1615360.022
13.12.2021 22:30:00.000 GMT+0330,1787.328,1788.075,1786.528,1787.698,1196050.048
13.12.2021 23:30:00.000 GMT+0330,1787.678,1788.125,1786.295,1787.105,1323184.967
14.12.2021 00:30:00.000 GMT+0330,1787.038,1787.515,1786.278,1786.278,534049.9878
14.12.2021 01:30:00.000 GMT+0330,1786.278,1786.278,1786.278,1786.278,0
14.12.2021 02:30:00.000 GMT+0330,1786.055,1787.218,1784.905,1785.668,554310.0238
14.12.2021 03:30:00.000 GMT+0330,1785.648,1787.937,1784.955,1787.798,779980.0038
14.12.2021 04:30:00.000 GMT+0330,1787.788,1788.735,1786.508,1788.315,1291329.98
14.12.2021 05:30:00.000 GMT+0330,1788.315,1789.415,1786.068,1786.938,932839.9897
14.12.2021 06:30:00.000 GMT+0330,1786.868,1787.258,1785.718,1785.718,1061650.038
14.12.2021 07:30:00.000 GMT+0330,1785.718,1786.368,1785.248,1785.775,460960.0008
14.12.2021 08:30:00.000 GMT+0330,1785.828,1787.398,1785.485,1787.248,706470.0127
14.12.2021 09:30:00.000 GMT+0330,1787.218,1788.318,1786.908,1788.018,810320.0197
14.12.2021 10:30:00.000 GMT+0330,1788.018,1788.328,1784.088,1784.528,1247449.994
